dyad,year,border,caprat,ally,dispute,jio,deml,depl,risk,_st,_d,_t,_t0,pyears
225260,1966,1,20.41,0,0,61,10,.0124,12,1,0,12,11,11
225260,1967,1,20.690001,0,0,62.799999,10,.0122,13,1,0,13,12,12
225260,1968,1,20.790001,0,0,64.599998,10,.012,14,1,0,14,13,13
225260,1969,1,21.35,0,0,66.400002,10,.0124,15,1,0,15,14,14
225260,1970,1,21.07,0,0,68.199997,10,.0134,16,1,0,16,15,15
225260,1971,1,22.16,0,0,70,10,.0144,17,1,0,17,16,16
225260,1972,1,22.610001,0,0,70,10,.0146,18,1,0,18,17,17
225260,1973,1,22.85,0,0,70,10,.015799999,19,1,0,19,18,18
225260,1974,1,23.950001,0,0,70,10,.019400001,20,1,0,20,19,19
225260,1975,1,22.700001,0,0,70,10,.0208,21,1,0,21,20,20
225260,1976,1,21.75,0,0,70,10,.0186,22,1,0,22,21,21
225260,1977,1,21.370001,0,0,70,10,.0198,23,1,0,23,22,22
225260,1978,1,20.68,0,0,70,10,.022,24,1,0,24,23,23
225260,1979,1,20.65,0,0,77.333336,10,.0264,25,1,0,25,24,24
225260,1980,1,20.77,0,0,84.666664,10,.029200001,26,1,0,26,25,25
225260,1981,1,20.34,0,0,92,10,.031800002,27,1,0,27,26,26
225260,1982,1,20.23,0,0,92.599998,10,.024800001,28,1,0,28,27,27
225260,1983,1,10.59,0,0,93.199997,10,.023,29,1,0,29,28,28
225260,1984,1,10.72,0,0,93.800003,10,.0218,30,1,0,30,29,29
225260,1985,1,2.9300001,0,0,94.400002,10,.021400001,31,1,0,31,30,30
225305,1955,1,1.98,0,0,,10,.0057999999,1,1,0,1,0,0
225305,1956,1,2.0599999,0,0,48,10,.0066,2,1,0,2,1,1
225305,1957,1,2.0899999,0,0,49,10,.0071999999,3,1,0,3,2,2
225305,1958,1,2.1099999,0,0,50,10,.0077999998,4,1,0,4,3,3
225305,1959,1,2.1400001,0,0,51,10,.0068000001,5,1,0,5,4,4
225305,1960,1,2.23,0,0,52,10,.0068000001,6,1,0,6,5,5
225305,1961,1,2.1500001,0,0,53,10,.0071999999,7,1,0,7,6,6
225305,1962,1,2.02,0,0,53.799999,10,.0082,8,1,0,8,7,7
225305,1963,1,1.95,0,0,54.599998,10,.0093999999,9,1,0,9,8,8
225305,1964,1,1.96,0,0,55.400002,10,.0092000002,10,1,0,10,9,9
225305,1965,1,2.0799999,0,0,56.200001,10,.0104,11,1,0,11,10,10
225305,1966,1,1.85,0,0,57,10,.0114,12,1,0,12,11,11
225305,1967,1,1.83,0,0,57.799999,10,.0128,13,1,0,13,12,12
225305,1968,1,1.88,0,0,58.599998,10,.0144,14,1,0,14,13,13
225305,1969,1,1.89,0,0,59.400002,10,.015,15,1,0,15,14,14
225305,1970,1,1.91,0,0,60.200001,10,.017000001,16,1,0,16,15,15
225305,1971,1,1.98,0,0,61,10,.018999999,17,1,0,17,16,16
225305,1972,1,1.92,0,0,61,10,.0208,18,1,0,18,17,17
225305,1973,1,1.88,0,0,61,10,.023600001,19,1,0,19,18,18
225305,1974,1,1.92,0,0,61,10,.030400001,20,1,0,20,19,19
225305,1975,1,1.91,0,0,61,10,.035599999,21,1,0,21,20,20
225305,1976,1,1.85,0,0,61,10,.0296,22,1,0,22,21,21
225305,1977,1,1.8200001,0,0,61,10,.030200001,23,1,0,23,22,22
225305,1978,1,1.74,0,0,61,10,.032400001,24,1,0,24,23,23
225305,1979,1,1.83,0,0,59.333332,10,.036200002,25,1,0,25,24,24
225305,1980,1,1.88,0,0,57.666668,10,.042199999,26,1,0,26,25,25
225305,1981,1,1.88,0,0,56,10,.038800001,27,1,0,27,26,26
225305,1982,1,1.9299999,0,0,59.799999,10,.030200001,28,1,0,28,27,27
225305,1983,1,1.67,0,0,63.599998,10,.026000001,29,1,0,29,28,28
225305,1984,1,1.6,0,0,67.400002,10,.024599999,30,1,0,30,29,29
225305,1985,1,1.39,0,0,71.199997,10,.0232,31,1,0,31,30,30
225325,1951,1,9.0100002,0,0,,10,.0046000001,1,1,0,1,0,0
225325,1952,1,9.2200003,0,0,48,10,.0048000002,2,1,0,2,1,1
225325,1953,1,9.4700003,0,0,49,10,.0049999999,3,1,0,3,2,2
225325,1954,1,9.8999996,0,0,50,10,.0052,4,1,0,4,3,3
225325,1955,1,10.08,0,0,51,10,.0052,5,1,0,5,4,4
225325,1956,1,10.38,0,0,52,10,.0052,6,1,0,6,5,5
225325,1957,1,10.09,0,0,53.400002,10,.0054000001,7,1,0,7,6,6
225325,1958,1,10.02,0,0,54.799999,10,.0055999998,8,1,0,8,7,7
225325,1959,1,10.45,0,0,56.200001,10,.0052,9,1,0,9,8,8
225325,1960,1,10.63,0,0,57.599998,10,.0052,10,1,0,10,9,9
225325,1961,1,11.44,0,0,59,10,.0055999998,11,1,0,11,10,10
225325,1962,1,11.23,0,0,59.5,10,.0057999999,12,1,0,12,11,11
225325,1963,1,11.2,0,0,60,10,.0062000002,13,1,0,13,12,12
225325,1964,1,11.07,0,0,60.5,10,.0057999999,14,1,0,14,13,13
225325,1965,1,12.34,0,0,61,10,.0063999998,15,1,0,15,14,14
225325,1966,1,11.64,0,0,61.5,10,.0063999998,16,1,0,16,15,15
225325,1967,1,12.17,0,0,62,10,.0060000001,17,1,0,17,16,16
225325,1968,1,12.07,0,0,62.5,10,.0057999999,18,1,0,18,17,17
225325,1969,1,11.74,0,0,63,10,.0057999999,19,1,0,19,18,18
225325,1970,1,11.8,0,0,63.5,10,.0062000002,20,1,0,20,19,19
225325,1971,1,12.59,0,0,64,10,.0066,21,1,0,21,20,20
225325,1972,1,13,0,0,63.57143,10,.0066,22,1,0,22,21,21
225325,1973,1,12.39,0,0,63.142857,10,.0071999999,23,1,0,23,22,22
225325,1974,1,12.98,0,0,62.714287,10,.0088,24,1,0,24,23,23
225325,1975,1,13.1,0,0,62.285713,10,.0096000005,25,1,0,25,24,24
225325,1976,1,12.2,0,0,61.857143,10,.0092000002,26,1,0,26,25,25
225325,1977,1,12.19,0,0,61.42857,10,.0089999996,27,1,0,27,26,26
225325,1978,1,11.63,0,0,61,10,.0104,28,1,0,28,27,27
225325,1979,1,11.23,0,0,69.333336,10,.0118,29,1,0,29,28,28
225325,1980,1,12.08,0,0,77.666664,10,.0134,30,1,0,30,29,29
225325,1981,1,12.05,0,0,86,10,.0132,31,1,0,31,30,30
225325,1982,1,12.55,0,0,86.400002,10,.0122,32,1,0,32,31,31
225325,1983,1,6.73,0,0,86.800003,10,.0114,33,1,0,33,32,32
225325,1984,1,6.75,0,0,87.199997,10,.0112,34,1,0,34,33,33
225325,1985,1,2.02,0,0,87.599998,10,.0112,35,1,0,35,34,34
225365,1951,1,84.919998,0,0,,-9,0,1,1,0,1,0,0
225365,1952,1,87.709999,0,0,11,-9,0,2,1,0,2,1,1
225365,1953,1,95.489998,0,0,12.75,-7,0,3,1,0,3,2,2
225365,1954,1,101.88,0,0,14.5,-7,0,4,1,0,4,3,3
225365,1955,0,104.04,0,0,16.25,-7,0,5,1,0,5,4,4
225365,1956,0,101.08,0,0,18,-7,0,6,1,0,6,5,5
225365,1957,0,93.080002,0,0,19,-7,0,7,1,0,7,6,6
225365,1958,0,95.690002,0,0,20,-7,0,8,1,0,8,7,7
225365,1959,0,100.45,0,0,21,-7,0,9,1,0,9,8,8
225365,1960,0,99.809998,0,0,22,-7,0,10,1,0,10,9,9
225365,1961,0,98.830002,0,0,23,-7,0,11,1,0,11,10,10
225365,1962,0,98.599998,0,0,23.1,-7,0,12,1,0,12,11,11
225365,1963,0,97.529999,0,0,23.200001,-7,0,13,1,0,13,12,12
225365,1964,0,99.290001,0,0,23.299999,-7,0,14,1,0,14,13,13
225365,1965,0,90.800003,0,0,23.4,-7,0,15,1,0,15,14,14
225365,1966,0,100.17,0,0,23.5,-7,0,16,1,0,16,15,15
225365,1967,0,105.32,0,0,23.6,-7,.00019999999,17,1,0,17,16,16
225365,1968,0,102.82,0,0,23.700001,-7,0,18,1,0,18,17,17
225365,1969,0,103.79,0,0,23.799999,-7,0,19,1,0,19,18,18
225365,1970,0,102.01,0,0,23.9,-7,.00019999999,20,1,0,20,19,19
225365,1971,0,111.9,0,0,24,-7,.00019999999,21,1,0,21,20,20
225365,1972,0,109.68,0,0,24.428572,-7,.00019999999,22,1,0,22,21,21
225365,1973,0,105.13,0,0,24.857143,-7,.00019999999,23,1,0,23,22,22
225365,1974,0,107.23,0,0,25.285715,-7,.00019999999,24,1,0,24,23,23
225365,1975,0,113.98,0,0,25.714285,-7,.00039999999,25,1,0,25,24,24
225365,1976,0,111.12,0,0,26.142857,-7,.00039999999,26,1,0,26,25,25
225365,1977,0,112.35,0,0,26.571428,-7,.00039999999,27,1,0,27,26,26
225365,1978,0,104.93,0,0,27,-7,.00060000003,28,1,0,28,27,27
225365,1979,0,100.46,0,0,30,-7,.00060000003,29,1,0,29,28,28
225365,1980,0,102.79,0,0,33,-7,.00039999999,30,1,0,30,29,29
225365,1981,0,110.48,0,0,36,-7,.00079999998,31,1,0,31,30,30
225365,1982,0,116.12,0,0,36.599998,-7,.00060000003,32,1,0,32,31,31
225365,1983,0,68.980003,0,0,37.200001,-7,.00060000003,33,1,0,33,32,32
225365,1984,0,40.860001,0,0,37.799999,-7,.00039999999,34,1,0,34,33,33
225365,1985,0,15.32,0,0,38.400002,-7,.00039999999,35,1,0,35,34,34
225710,1951,0,39.98,0,0,,-8,.00060000003,1,1,0,1,0,0
225710,1952,0,40.360001,0,0,0,-8,.00060000003,2,1,0,2,1,1
225710,1953,0,43.41,0,0,0,-8,.00039999999,3,1,0,3,2,2
225710,1954,0,44.369999,0,0,0,-8,.00039999999,4,1,0,4,3,3
225710,1955,0,45.73,0,0,0,-8,.00039999999,5,1,0,5,4,4
225710,1956,0,50.200001,0,0,0,-8,.00039999999,6,1,0,6,5,5
225710,1957,0,49.049999,0,0,1,-8,.00039999999,7,1,0,7,6,6
225710,1958,0,54.549999,0,0,2,-8,.00039999999,8,1,0,8,7,7
225710,1961,0,61.619999,0,0,3,-8,.00019999999,9,1,0,9,8,10
225710,1962,0,59.860001,0,0,4,-8,.00019999999,10,1,0,10,9,11
225710,1963,0,61.919998,0,0,5,-8,.00019999999,11,1,0,11,10,12
225710,1964,0,63.099998,0,0,6,-8,.00019999999,12,1,0,12,11,13
225710,1965,0,67.389999,0,0,7,-9,.00019999999,13,1,0,13,12,14
225710,1966,0,58.240002,0,0,8,-9,.00019999999,14,1,0,14,13,15
225710,1967,0,57.93,0,0,9,-9,.00019999999,15,1,0,15,14,16
225710,1968,0,58.490002,0,0,10,-9,.00019999999,16,1,0,16,15,17
225710,1969,0,59.93,0,0,11,-9,.00019999999,17,1,0,17,16,18
225710,1970,0,60.290001,0,0,12,-8,.00019999999,18,1,0,18,17,19
225710,1971,0,71.699997,0,0,13,-8,.00019999999,19,1,0,19,18,20
225710,1972,0,71.769997,0,0,13.428572,-8,.00019999999,20,1,0,20,19,21
225710,1973,0,69.5,0,0,13.857142,-8,.00019999999,21,1,0,21,20,22
225710,1974,0,72.400002,0,0,14.285714,-8,.00019999999,22,1,0,22,21,23
225710,1975,0,75.160004,0,0,14.714286,-8,.00019999999,23,1,0,23,22,24
225710,1976,0,74.349998,0,0,15.142858,-8,.00019999999,24,1,0,24,23,25
225710,1977,0,78.620003,0,0,15.571428,-7,.00019999999,25,1,0,25,24,26
225710,1978,0,77.769997,0,0,16,-7,.00019999999,26,1,0,26,25,27
225710,1979,0,74.18,0,0,17,-7,.00060000003,27,1,0,27,26,28
225710,1980,0,73.980003,0,0,18,-7,.00039999999,28,1,0,28,27,29
225710,1981,0,78.389999,0,0,19,-7,.00039999999,29,1,0,29,28,30
225710,1982,0,80.089996,0,0,20.4,-7,.00019999999,30,1,0,30,29,31
225710,1983,0,49.52,0,0,21.799999,-7,.00019999999,31,1,0,31,30,32
225710,1984,0,43.43,0,0,23.200001,-7,.00019999999,32,1,0,32,31,33
225710,1985,0,15.49,0,0,24.6,-7,.00019999999,33,1,0,33,32,34
230235,1951,1,5.8800001,1,0,,-9,.00039999999,1,1,0,1,0,0
230235,1952,1,6,1,0,34,-9,.00039999999,2,1,0,2,1,1
230235,1953,1,5.8099999,1,0,36.75,-9,.00019999999,3,1,0,3,2,2
230235,1954,1,5.8299999,1,0,39.5,-9,.00019999999,4,1,0,4,3,3
230235,1955,1,5.6900001,1,0,42.25,-9,.00019999999,5,1,0,5,4,4
230235,1956,1,5.5799999,1,0,45,-9,.00019999999,6,1,0,6,5,5
230235,1957,1,5.5,1,0,45.599998,-9,.00019999999,7,1,0,7,6,6
230235,1958,1,5.5599999,1,0,46.200001,-9,.00019999999,8,1,0,8,7,7
230235,1959,1,5.4000001,1,0,46.799999,-9,.00019999999,9,1,0,9,8,8
230235,1960,1,5.2600002,1,0,47.400002,-9,.00039999999,10,1,0,10,9,9
230235,1961,1,5,1,0,48,-9,.00039999999,11,1,0,11,10,10
230235,1962,1,5.02,1,0,48.900002,-9,.00039999999,12,1,0,12,11,11
230235,1963,1,4.2199998,1,0,49.799999,-9,.00060000003,13,1,0,13,12,12
230235,1964,1,4.1599998,1,0,50.700001,-9,.00039999999,14,1,0,14,13,13
230235,1965,1,3.8299999,1,0,51.599998,-9,.001,15,1,0,15,14,14
230235,1966,1,3.9300001,1,0,52.5,-9,.00079999998,16,1,0,16,15,15
230235,1967,1,3.95,1,0,53.400002,-9,.001,17,1,0,17,16,16
230235,1968,1,3.73,1,0,54.299999,-9,.0012000001,18,1,0,18,17,17
230235,1969,1,3.72,1,0,55.200001,-9,.001,19,1,0,19,18,18
230235,1970,1,3.6900001,1,0,56.099998,-9,.001,20,1,0,20,19,19
230235,1971,1,3.51,1,0,57,-9,.0012000001,21,1,0,21,20,20
230235,1972,1,3.6199999,1,0,60.333332,-9,.0012000001,22,1,0,22,21,21
230235,1973,1,3.9200001,1,0,63.666668,-9,.0016,23,1,0,23,22,22
230235,1978,1,7.3000002,1,0,67,8,.0018,24,1,0,24,23,27
230235,1979,1,7.5900002,1,0,70.333336,8,.0020000001,25,1,0,25,24,28
230235,1980,1,7.7199998,1,0,73.666664,8,.003,26,1,0,26,25,29
230235,1981,1,7.46,1,0,77,8,.0038000001,27,1,0,27,26,30
230235,1982,1,7.1399999,1,0,77.199997,8,.0035999999,28,1,0,28,27,31
230235,1983,1,6.9400001,1,0,77.400002,9,.0031999999,29,1,0,29,28,32
230235,1984,1,6.8299999,1,0,77.599998,9,.0024000001,30,1,0,30,29,33
230235,1985,1,6.6199999,1,0,77.800003,9,.0034,31,1,0,31,30,34
230365,1959,0,15.85,0,0,,-7,0,1,1,0,1,0,0
230365,1960,0,16.91,0,0,25.1166,-7,0,2,1,0,2,1,1
230365,1961,0,17.059999,0,0,28,-7,0,3,1,0,3,2,2
230365,1962,0,17.67,0,0,28.5,-7,0,4,1,0,4,3,3
230365,1963,0,17.870001,0,0,29,-7,0,5,1,0,5,4,4
230365,1964,0,17.9,0,0,29.5,-7,0,6,1,0,6,5,5
230365,1965,0,14.72,0,0,30,-7,0,7,1,0,7,6,6
230365,1966,0,18.639999,0,0,30.5,-7,0,8,1,0,8,7,7
230365,1967,0,18.9,0,0,31,-7,0,9,1,0,9,8,8
230365,1968,0,18.049999,0,0,31.5,-7,0,10,1,0,10,9,9
230365,1969,0,17.940001,0,0,32,-7,0,11,1,0,11,10,10
230365,1970,0,18.059999,0,0,32.5,-7,0,12,1,0,12,11,11
230365,1971,0,16.85,0,0,33,-7,0,13,1,0,13,12,12
230365,1972,0,15.94,0,0,34.57143,-7,0,14,1,0,14,13,13
230365,1973,0,15.37,0,0,36.142857,-7,0,15,1,0,15,14,14
230365,1974,0,14.24,0,0,37.714287,-7,0,16,1,0,16,15,15
230365,1978,0,14.9,0,0,39.285713,-7,.00019999999,17,1,0,17,16,19
230365,1979,0,14.39,0,0,40.857143,-7,.00019999999,18,1,0,18,17,20
230365,1980,0,14.02,0,0,42.42857,-7,.00039999999,19,1,0,19,18,21
230365,1981,0,14.58,0,0,44,-7,.00039999999,20,1,0,20,19,22
230365,1982,0,14.54,0,0,44.400002,-7,.00039999999,21,1,0,21,20,23
230365,1983,0,10.42,0,0,44.799999,-7,.00039999999,22,1,0,22,21,24
230365,1984,0,6.3099999,0,0,45.200001,-7,.00039999999,23,1,0,23,22,25
230365,1985,0,2.78,0,0,45.599998,-7,.00039999999,24,1,0,24,23,26
230435,1966,1,140.5,0,0,,-7,0,1,1,0,1,0,0
230435,1967,1,138.57001,0,0,21,-7,0,2,1,0,2,1,1
230435,1968,1,135.33,0,0,21,-7,0,3,1,0,3,2,2
230435,1969,1,134.64999,0,0,21,-7,0,4,1,0,4,3,3
230435,1970,1,132.66,0,0,21,-7,0,5,1,0,5,4,4
230435,1971,1,131.41,0,0,21,-7,.00019999999,6,1,0,6,5,5
230435,1972,1,133.3,0,0,21,-7,.00019999999,7,1,0,7,6,6
230435,1973,1,136.17,0,0,21,-7,.00019999999,8,1,0,8,7,7
230435,1974,1,143.28,0,0,21,-7,.00019999999,9,1,0,9,8,8
230471,1961,1,25.23,0,0,,-7,0,1,1,0,1,0,0
230471,1962,1,24.65,0,0,,-7,0,2,1,0,2,1,1
230471,1963,1,23.84,0,0,,-7,0,3,1,0,3,2,2
230471,1964,1,23.08,0,0,,-7,0,4,1,0,4,3,3
230471,1965,1,22.870001,0,0,,-7,0,5,1,0,5,4,4
230471,1966,1,21.209999,0,0,,-7,0,6,1,0,6,5,5
230471,1967,1,20.66,0,0,,-7,0,7,1,0,7,6,6
230481,1961,1,316.59,0,0,,-7,0,1,1,0,1,0,0
230481,1962,1,330.5,0,0,,-7,0,2,1,0,2,1,1
230481,1963,1,252.81,0,0,,-7,0,3,1,0,3,2,2
230481,1964,1,258.85001,0,0,,-7,0,4,1,0,4,3,3
230481,1965,1,263.57001,0,0,,-7,0,5,1,0,5,4,4
230481,1966,1,238.34,0,0,,-7,0,6,1,0,6,5,5
230481,1967,1,203.21001,0,0,,-7,0,7,1,0,7,6,6
230600,1956,1,7.0799999,0,0,,-7,.00039999999,1,1,0,1,0,0
230600,1957,1,6.6700001,0,1,25.10079,-7,.00039999999,2,1,1,2,1,1
230600,1958,1,6.48,0,1,26.146246,-7,.001,3,1,1,3,2,0
230600,1959,1,6.2199998,0,0,27.1917,-7,.001,4,1,0,4,3,0
230600,1960,1,5.8400002,0,0,28.237154,-7,.00079999998,5,1,0,5,4,1
230600,1961,1,5.7399998,0,1,30,-7,.00079999998,6,1,1,6,5,2
230600,1962,1,5.54,0,0,30.799999,-7,.00079999998,7,1,0,7,6,0
230600,1963,1,5.25,0,0,31.6,-7,.00060000003,8,1,0,8,7,1
230600,1964,1,5.1199999,0,0,32.400002,-7,.00079999998,9,1,0,9,8,2
230600,1965,1,5,0,0,33.200001,-9,.00060000003,10,1,0,10,9,3
230600,1966,1,4.9099998,0,0,34,-9,.00079999998,11,1,0,11,10,4
230600,1967,1,4.8499999,0,0,34.799999,-9,.00060000003,12,1,0,12,11,5
230600,1968,1,4.8499999,0,0,35.599998,-9,.001,13,1,0,13,12,6
230600,1969,1,4.8699999,0,0,36.400002,-9,.00060000003,14,1,0,14,13,7
230600,1970,1,4.8000002,0,0,37.200001,-9,.00060000003,15,1,0,15,14,8
230600,1971,1,4.9499998,0,0,38,-9,.00079999998,16,1,0,16,15,9
230600,1972,1,5.1100001,0,1,39.857143,-9,.00079999998,17,1,1,17,16,10
230600,1973,1,5.1399999,0,1,41.714287,-9,.00079999998,18,1,1,18,17,0
230600,1974,1,5.1700001,0,1,43.57143,-9,.001,19,1,1,19,18,0
230600,1978,1,4.2800002,0,0,45.42857,-5,.003,20,1,0,20,19,0
230600,1979,1,4.21,0,1,47.285713,-5,.0031999999,21,1,1,21,20,1
230600,1980,1,4.0500002,0,1,49.142857,-5,.0031999999,22,1,1,22,21,0
230600,1981,1,3.98,0,0,51,-5,.003,23,1,0,23,22,0
230600,1982,1,3.8699999,0,0,50.400002,-5,.0024000001,24,1,0,24,23,1
230600,1983,1,4.9200001,0,0,49.799999,-5,.0024000001,25,1,0,25,24,2
230600,1984,1,5.1399999,0,0,49.200001,-5,.0020000001,26,1,0,26,25,3
230600,1985,1,12.44,0,0,48.599998,-5,.0024000001,27,1,0,27,26,4
230615,1963,1,5.8200002,0,0,,-8,.00019999999,1,1,0,1,0,0
230615,1964,1,5.4899998,0,0,33,-8,.00019999999,2,1,0,2,1,1
230615,1965,1,6.02,0,0,33,-9,.00019999999,3,1,0,3,2,2
230615,1966,1,6.0799999,0,0,33,-9,.00019999999,4,1,0,4,3,3
230615,1967,1,5.8699999,0,0,33,-9,.00019999999,5,1,0,5,4,4
230615,1968,1,5.9400001,0,0,33,-9,.00019999999,6,1,0,6,5,5
230615,1969,1,5.8699999,0,0,33,-9,.00019999999,7,1,0,7,6,6
230615,1970,1,5.7600002,0,0,33,-9,.00060000003,8,1,0,8,7,7
230615,1971,1,5.6399999,0,0,33,-9,.00079999998,9,1,0,9,8,8
230615,1972,1,5.6300001,0,0,33,-9,.001,10,1,0,10,9,9
230615,1973,1,5.6300001,0,0,33,-9,.0022,11,1,0,11,10,10
230615,1974,1,5.8099999,0,0,33,-9,.0026,12,1,0,12,11,11
230710,1952,0,6.3699999,0,0,,-8,0,1,1,0,1,0,0
230710,1953,0,6.6500001,0,0,11.62093,-8,0,2,1,0,2,1,1
230710,1956,0,7.6900001,0,0,12.346132,-8,0,3,1,0,3,2,4
230710,1958,0,8.7700005,0,0,13.071335,-8,0,4,1,0,4,3,6
230710,1960,0,11.57,0,0,13.796536,-8,0,5,1,0,5,4,8
230710,1961,0,10.64,0,0,14,-8,0,6,1,0,6,5,9
230710,1963,0,11.35,0,0,14.777778,-8,0,7,1,0,7,6,11
230710,1964,0,11.38,0,0,15.555555,-8,0,8,1,0,8,7,12
230710,1965,0,10.92,0,0,16.333334,-9,0,9,1,0,9,8,13
230710,1966,0,10.84,0,0,17.111111,-9,0,10,1,0,10,9,14
230710,1967,0,10.4,0,0,17.888889,-9,0,11,1,0,11,10,15
230710,1968,0,10.27,0,0,18.666666,-9,0,12,1,0,12,11,16
230710,1969,0,10.36,0,0,19.444445,-9,0,13,1,0,13,12,17
230710,1970,0,10.68,0,0,20.222221,-8,0,14,1,0,14,13,18
230710,1971,0,10.8,0,0,21,-8,0,15,1,0,15,14,19
230710,1972,0,10.43,0,0,22,-8,0,16,1,0,16,15,20
230710,1973,0,10.16,0,0,23,-8,0,17,1,0,17,16,21
230710,1974,0,9.6199999,0,0,24,-8,0,18,1,0,18,17,22
230710,1978,0,11.04,0,0,25,-7,.00019999999,19,1,0,19,18,26
230710,1979,0,10.63,0,0,26,-7,0,20,1,0,20,19,27
230710,1980,0,10.09,0,0,27,-7,.00019999999,21,1,0,21,20,28
230710,1981,0,10.34,0,0,28,-7,.00019999999,22,1,0,22,21,29
230710,1982,0,10.03,0,0,27.799999,-7,.00019999999,23,1,0,23,22,30
230710,1983,0,7.48,0,0,27.6,-7,.00019999999,24,1,0,24,23,31
230710,1984,0,6.71,0,0,27.4,-7,.00019999999,25,1,0,25,24,32
230710,1985,0,2.8199999,0,0,27.200001,-7,.00019999999,26,1,0,26,25,33
235365,1951,0,78.199997,0,0,,-9,0,1,1,0,1,0,0
235365,1952,0,82.940002,0,0,12,-9,0,2,1,0,2,1,1
235365,1953,0,84.900002,0,0,14.25,-9,0,3,1,0,3,2,2
235365,1954,0,91.089996,0,0,16.5,-9,0,4,1,0,4,3,3
235365,1955,0,91.040001,0,0,18.75,-9,0,5,1,0,5,4,4
235365,1956,0,86.440002,0,0,21,-9,0,6,1,0,6,5,5
235365,1957,0,83.699997,0,0,22,-9,0,7,1,0,7,6,6
235365,1958,0,85.540001,0,0,23,-9,0,8,1,0,8,7,7
235365,1959,0,85.650002,0,0,24,-9,0,9,1,0,9,8,8
235365,1960,0,88.989998,0,0,25,-9,0,10,1,0,10,9,9
235365,1961,0,85.239998,0,0,26,-9,0,11,1,0,11,10,10
235365,1962,0,88.699997,0,0,26.111111,-9,0,12,1,0,12,11,11
235365,1964,0,74.540001,0,0,26.222221,-9,0,13,1,0,13,12,13
235365,1965,0,56.349998,0,0,26.333334,-9,0,14,1,0,14,13,14
235365,1966,0,73.330002,0,0,26.444445,-9,0,15,1,0,15,14,15
235365,1967,0,74.730003,0,0,26.555555,-9,0,16,1,0,16,15,16
235365,1968,0,67.419998,0,0,26.666666,-9,0,17,1,0,17,16,17
235365,1969,0,66.82,0,0,26.777779,-9,0,18,1,0,18,17,18
235365,1970,0,66.68,0,0,26.888889,-9,0,19,1,0,19,18,19
235365,1971,0,59.200001,0,0,27,-9,0,20,1,0,20,19,20
235365,1972,0,57.75,0,0,27.4,-9,0,21,1,0,21,20,21
235365,1973,0,60.200001,0,0,27.799999,-9,0,22,1,0,22,21,22
235365,1976,0,108.22,0,0,28.200001,-7,0,23,1,0,23,22,25
235365,1977,0,111.92,0,0,28.6,-7,.00019999999,24,1,0,24,23,26
235365,1978,0,108.77,0,0,29,-7,.00019999999,25,1,0,25,24,27
235365,1979,0,109.26,0,0,31.666666,-7,.00019999999,26,1,0,26,25,28
235365,1980,0,108.24,0,0,34.333332,-7,.00019999999,27,1,0,27,26,29
235365,1981,0,108.81,0,0,37,-7,.00019999999,28,1,0,28,27,30
235365,1982,0,103.75,0,0,37.200001,-7,.00019999999,29,1,0,29,28,31
235365,1983,0,72.330002,0,0,37.400002,-7,0,30,1,0,30,29,32
235365,1984,0,43.130001,0,0,37.599998,-7,0,31,1,0,31,30,33
235365,1985,0,18.42,0,0,37.799999,-7,0,32,1,0,32,31,34
235433,1966,1,5.9099998,0,0,,-9,.00019999999,1,1,0,1,0,0
235433,1967,1,5.6900001,0,0,23,-9,.001,2,1,0,2,1,1
235433,1968,1,6.0100002,0,0,23,-9,.00039999999,3,1,0,3,2,2
235433,1969,1,5.9299998,0,1,23,-9,0,4,1,1,4,3,3
235433,1970,1,5.8600001,0,1,23,-9,0,5,1,1,5,4,0
235433,1971,1,6.4099998,0,1,23,-9,0,6,1,1,6,5,0
235433,1972,1,6.3299999,0,1,23,-9,0,7,1,1,7,6,0
235433,1973,1,5.9499998,0,1,23,-9,0,8,1,1,8,7,0
235438,1966,1,7.8899999,0,0,,-9,0,1,1,0,1,0,0
235438,1967,1,7.9099998,0,0,15,-9,0,2,1,0,2,1,1
235438,1968,1,8.6199999,0,0,15,-9,0,3,1,0,3,2,2
235438,1969,1,8.6800003,0,1,15,-9,0,4,1,1,4,3,3
235438,1970,1,8.6599998,0,1,15,-9,0,5,1,1,5,4,0
235438,1971,1,10,0,1,15,-9,0,6,1,1,6,5,0
235438,1972,1,9.8199997,0,0,15,-9,0,7,1,0,7,6,0
235438,1973,1,9.4300003,0,1,15,-9,0,8,1,1,8,7,1
235552,1966,1,4.3000002,0,0,,-9,.00060000003,1,1,0,1,0,0
235552,1967,1,4.3499999,0,0,0,-9,.00039999999,2,1,0,2,1,1
235552,1968,1,4.5300002,0,0,0,-9,.001,3,1,0,3,2,2
235552,1969,1,4.52,0,0,0,-9,0,4,1,0,4,3,3
235552,1970,1,4.4699998,0,0,1,-9,0,5,1,0,5,4,4
235552,1971,1,4.5599999,0,0,7,-9,0,6,1,0,6,5,5
235552,1972,1,4.5700002,0,0,5.8000002,-9,0,7,1,0,7,6,6
235552,1973,1,4.1700001,0,0,4.5999999,-9,0,8,1,0,8,7,7
235552,1976,1,1.91,0,0,3.4000001,4,0,9,1,0,9,8,10
235552,1977,1,1.78,0,0,2.2,4,0,10,1,0,10,9,11
235552,1978,1,1.72,0,0,1,4,0,11,1,0,11,10,12
235552,1980,1,1.61,0,0,6.5,5,0,12,1,0,12,11,14
